_id,message_text,true_concept,selected_concept,alignment_rating,comments,creator_user_id,timestamp,evaluator_id,message_id
6819e477cc133ad35fd86d50,"What's holding you back from tackling this challenge head-on? Is it because you're worried that your approach might not perfectly reflect your values? Can you think of a way to adjust your strategy so that it feels more authentic, more like something you can proudly stand behind?",Dissonance reduction,Dissonance arousal,6,,Expert B,2025-05-06T10:29:11.421Z,Expert D,681487760fa0b8913e24cc5c
6819e4d8cc133ad35fd86d56,"Can you think about all the people that are impacted by how you behave? When you feel like your work is genuinely connected to others, it's amazing how much more meaningful it becomes. ",Relatedness,Relatedness,9,,Expert A,2025-05-06T10:30:48.661Z,Expert D,681487760fa0b8913e24cc46
6819e502cc133ad35fd86d5b,What would other people do if they were in your shoes? Which behaviors are acceptable and which ones are unacceptable? Are there behaviors that people should encourage and others that should be punished?,Injunctive Norms,Descriptive Norms,10,,Expert A,2025-05-06T10:31:30.347Z,Expert D,681487760fa0b8913e24cc26
6819e557cc133ad35fd86d60,"Imagine that you are stuck on one challenge, and it is really testing you. What do you do when you hit a roadblock - do you give up, or do you keep trying, learning from what did not work last time? When you persist and finally figure it out, you will realize that it was the process of trying, failing, and trying again that made you better at it.",Competence,Self-concept,6,"when the message is too long, it can be related to more than one similar concept.",Expert C,2025-05-06T10:32:55.833Z,Expert D,681487760fa0b8913e24cc54
6819e5a6cc133ad35fd86d65,"When you're deep in a project, do you notice how it feels when your work is a perfect fit for who you are? It's like you're moving in sync with your own rhythm. What happens when that rhythm gets disrupted - do you take a step back to realign with what matters most to you?",Self-concept,Self-concept,6,,Expert B,2025-05-06T10:34:14.181Z,Expert D,681487760fa0b8913e24cc34
6819e74bcc133ad35fd86d6c,Are you noticing how you approach problems in a way that feels uniquely yours? It's like you're drawing from a personal compass that guides your decisions. Trust that inner guide and let it steer you towards solutions that feel authentic and true to who you're becoming.,Self-concept,Autonomy,3,"Tricky one: according to the definition, Self-Concept is about evolving self perception: how one sees him,/herself BASED ON experiences and values. Autonomy, focuses more on the experience of acting from that self. so this phrase, to me, specially when it tells: “trust that inner guide” goes towards Autonomy. However, “true to who you're becoming” touched self concept! I would say long phrases would create such a confusion. ",Expert A,2025-05-06T10:41:15.291Z,Expert D,681487760fa0b8913e24cc37
6819e78fcc133ad35fd86d71,"Can you find a way to bridge the gap between what you're doing and what you stand for? It's like finding a missing piece that makes everything click into place, where your actions and values are in harmony. Sometimes, just a small tweak is all it takes to move forward with confidence. ",Dissonance reduction,Dissonance reduction,9,,Expert E,2025-05-06T10:42:23.095Z,Expert D,681487760fa0b8913e24cc5d
6819e7b2cc133ad35fd86d76,"How do you feel when you're doing something that's truly your own? Even if it's not perfect, it still reflects your values and who you are. That sense of ownership keeps you true to yourself—because you're the one who decides how it happens.",Autonomy,Autonomy,10,,Expert E,2025-05-06T10:42:58.338Z,Expert D,681487760fa0b8913e24cc4e
6819e7fccc133ad35fd86d7b,"Imagine you are feeling stuck on a project, and it is not just about the task itself. How is it like? Is it like there is a quiet voice in the back of your mind saying, ""Hey, does this really feel like me?"" Ask yourself: What one change you could make to bring your actions and values closer together?",Dissonance reduction,Dissonance arousal,5,"Very confusion these two to me ""arousal and reduction""",Expert C,2025-05-06T10:44:12.001Z,Expert D,681487760fa0b8913e24cc5f
6819e831cc133ad35fd86d81,"What's it like when you're trying to move forward, but something inside you is holding back? You're putting in the time, but it doesn't feel authentic, like you're not being fully honest with yourself. Can you think of a time when you felt that disconnect, and how did you work to bring your actions and values back into sync?",Dissonance arousal,Dissonance arousal,8,,Expert B,2025-05-06T10:45:05.612Z,Expert D,681487760fa0b8913e24cc2a
6819e865cc133ad35fd86d86,What is it about overcoming obstacles that makes you feel more capable? Each challenge reveals that you're stronger than you thought. There's something powerful about pushing yourself beyond your comfort zone—you're building a strength that will carry you forward.,Competence,Competence,9,,Expert E,2025-05-06T10:45:57.265Z,Expert D,681487760fa0b8913e24cc53
6819e8ddcc133ad35fd86d8b,"What is at stake when you are working on a tough project? You are not just building something, you are building a reputation. When you prioritize integrity and do things the right way, you are more likely to get recognition and respect from your peers and community.",Social Sanctions,Injunctive Norms,3,,Expert C,2025-05-06T10:47:57.961Z,Expert D,681487760fa0b8913e24cc1e
6819e907cc133ad35fd86d90,"What gets you going when you're tackling something tough? Is it knowing that someone believes in you? When you feel seen and valued, it's like a weight's been lifted, and you can focus on what really matters.",Relatedness,Relatedness,8,,Expert B,2025-05-06T10:48:39.218Z,Expert D,681487760fa0b8913e24cc43
6819e93bcc133ad35fd86d95,"What's the best way to handle a difficult project? You're probably thinking about how to get it done, but have you thought about how you want to get it done? It's about being true to your values and doing what you know is right, even when it's tough, because that's what matters most in the end.",Injunctive Norms,Autonomy,5,,Expert B,2025-05-06T10:49:31.177Z,Expert D,681487760fa0b8913e24cc25
6819e967cc133ad35fd86d9b,"What kind of emotions do you experience when tackling difficult challenges? Do you feel a rush of excitement, or maybe a sense of frustration? Your emotions can be the fuel that drives you to keep pushing forward, and to succeed.",Emotional arousal,Dissonance arousal,10,,Expert A,2025-05-06T10:50:15.176Z,Expert D,681487760fa0b8913e24cc58
6819e99ecc133ad35fd86da0,"What's pushing you to give that extra effort on this task? It’s not just about personal achievement, it’s about showing the very best of what we are capable of. Your work reflects on all of us— so let’s share the pride together!",Reference Group Identification,Relatedness,5,,Expert E,2025-05-06T10:51:10.062Z,Expert D,681487760fa0b8913e24cc40
6819e9c4cc133ad35fd86da5,Can you think of a time where you felt competent at doing a challenging task?  Doing challenging tasks can be frustrating at first but it's amazing how hard work can make you progress and become competent. ,Competence,Competence,9,,Expert A,2025-05-06T10:51:48.257Z,Expert D,681487760fa0b8913e24cc55
6819ea15cc133ad35fd86daa,"What is it about overcoming obstacles that makes you feel most proud of yourself? Is it the fact that you stayed committed to the challenge and your values, even when it was hard? When you can look back and say you gave it your all, without compromising what matters most, that is when you know you are truly growing.",Emotional arousal,Self-concept,1,,Expert C,2025-05-06T10:53:09.269Z,Expert D,681487760fa0b8913e24cc59
6819ea6bcc133ad35fd86daf,"What's one thing you've worked on that you're really proud of? It's probably something that was tough at first, but you figured it out. Can you think of the effort you made in that situation that truly helped you succeed, and how you can apply that same approach to what you're working on now?",Performance accomplishments,Performance accomplishments,10,,Expert B,2025-05-06T10:54:35.015Z,Expert D,681487760fa0b8913e24cc20
6819ea8ecc133ad35fd86db5,Are you aware that you are part of a community? It is a community of people dedicated to participate to the best of their abilities in challenging activities. You now have the opportunity to act as a member of that community.,Reference Group Identification,Reference Group Identification,10,,Expert A,2025-05-06T10:55:10.432Z,Expert D,681487760fa0b8913e24cc3f
6819eabbcc133ad35fd86dba,"What’s keeping you on track with this task? It’s natural for people to find what works for them and lean into it. Just like everyone else, you have your own way of performing at your best—so find it, trust it, and keep building on it.",Descriptive Norms,Autonomy,5,,Expert E,2025-05-06T10:55:55.381Z,Expert D,681487760fa0b8913e24cc4a
6819eadecc133ad35fd86dbf,"Think about the people you identify with, your peers or your community. How would most people within that group behave in this situation? Are your actions aligned with those of your community?",Descriptive Norms,Reference Group Identification,4,,Expert A,2025-05-06T10:56:30.007Z,Expert D,681487760fa0b8913e24cc49
6819eb15cc133ad35fd86dc4,What would your peers think of you if they could see how much effort you put in completing this task well? Would they react negatively if your performance is seen as below your community’s standards?  How you approach tasks like these may affect how your peers see you.,Social Sanctions,Social Sanctions,9,,Expert A,2025-05-06T10:57:25.018Z,Expert D,681487760fa0b8913e24cc1c
6819f796cc133ad35fd86ddb,Can you remember a situation where you tackled a new challenge and were successful in completing it? Did you experience a sense of mastery? By tackling the challenges in this task you may again experience a sense of mastery and accomplishment.,Performance accomplishments,Self-concept,9,,Expert A,2025-05-06T11:50:46.791Z,Expert E,681487760fa0b8913e24cc21
6819f7e1cc133ad35fd86de1,"What's your approach when working on a tricky problem? You're likely to find that others in similar situations tend to take a step back, breathe, and prioritize their tasks. It's pretty common for people to stay focused on their values and goals, and that's what helps them maintain their integrity and find a solution that feels right to them.",Descriptive Norms,Descriptive Norms,9,,Expert B,2025-05-06T11:52:01.758Z,Expert E,681487760fa0b8913e24cc48
6819f83ccc133ad35fd86de6,"What has gotten you through tough spots before? It is probably the fact that you've learned to break things down into smaller parts and tackle them one by one. Every obstacle you have overcome so far has shaped your approach to challenges. You have built a track record of solving problems like this, and that is what is gonna help you stay focused on what matters most to you as you work through this challenge.",Performance accomplishments,Performance accomplishments,10,,Expert C,2025-05-06T11:53:32.856Z,Expert E,681487760fa0b8913e24cc22
6819f869cc133ad35fd86deb,"Imagine being how it is like when you are surrounded by people you deeply care about? You know, the ones who make you feel like you are home? When you are with them, you're more likely to open up and share your ideas, and that is when the magic happens and you are building a true connection with others.",Relatedness,Relatedness,10,,Expert C,2025-05-06T11:54:17.228Z,Expert E,681487760fa0b8913e24cc45
6819f8b0cc133ad35fd86df1,"What's it about working on a project that really matters to you, that makes you want to put in the extra effort? Is it that you feel like it's a reflection of yourself, and you get to decide how it's done? When you're able to make choices that align with what's important to you, doesn't that make all the difference in how you approach the challenge?",Autonomy,Self-concept,8,,Expert D,2025-05-06T11:55:28.133Z,Expert E,681487760fa0b8913e24cc4c
6819f8f9cc133ad35fd86df6,What would other people do if they were in your shoes? Which behaviors are acceptable and which ones are unacceptable? Are there behaviors that people should encourage and others that should be punished?,Injunctive Norms,Injunctive Norms,9,,Expert A,2025-05-06T11:56:41.688Z,Expert E,681487760fa0b8913e24cc26
6819f9bdcc133ad35fd86dfb,"What's the best way to handle a difficult project? You're probably thinking about how to get it done, but have you thought about how you want to get it done? It's about being true to your values and doing what you know is right, even when it's tough, because that's what matters most in the end.",Injunctive Norms,Dissonance arousal,5,,Expert B,2025-05-06T11:59:57.311Z,Expert E,681487760fa0b8913e24cc25
6819fa3acc133ad35fd86e01,"Are you being true to yourself as you tackle this problem? You're saying you want a solution that really works, but you're also taking shortcuts. Don't you think it's interesting that these two approaches can coexist?",Cognitive inconsistency,Dissonance arousal,8,That was my first choice but then I've changed my mind.,Expert D,2025-05-06T12:02:02.970Z,Expert E,681487760fa0b8913e24cc38
6819fab5cc133ad35fd86e0a,"What's driving you to tackle this problem in a certain way? You're making choices that reflect what's important to you, right? It's when your actions align with what you stand for that you'll feel most proud of what you've accomplished.",Self-concept,Autonomy,7,I was also hesitating with this one,Expert D,2025-05-06T12:04:05.768Z,Expert E,681487760fa0b8913e24cc33
6819fad2cc133ad35fd86e10,"You're really invested in this project. What's going on when you switch between being meticulous and just getting things done? It's like you're balancing two different mindsets, and that's pretty interesting to notice.",Cognitive inconsistency,Cognitive inconsistency,10,,Expert B,2025-05-06T12:04:34.664Z,Expert D,681487760fa0b8913e24cc39
6819faf0cc133ad35fd86e1c,"What's the feeling you get when you're fully immersed in a challenge? It's like your mind is racing, but in a good way - you're completely absorbed. Does that feeling of being 'in the zone' help you stay honest with yourself about what you're really working towards?",Emotional arousal,Emotional arousal,10,,Expert B,2025-05-06T12:05:04.232Z,Expert E,681487760fa0b8913e24cc57
6819faf8cc133ad35fd86e1f,"You know that feeling when you're working on something and it finally clicks? It's like you've unlocked a new level of understanding. Can you tap into that feeling and trust that you have what it takes to figure things out, even when it's tough?",Competence,Competence,10,,Expert B,2025-05-06T12:05:12.931Z,Expert D,681487760fa0b8913e24cc52
6819fb45cc133ad35fd86e27,"Stop for a moment to think about what is driving your decisions. Are you making choices that align with what you truly care about, or are you compromising on some things to get to the finish line faster? Pay attention to when your actions and values do not quite match up. Explore that discrepancy can help us stay true to ourselves.",Cognitive inconsistency,Dissonance arousal,7,,Expert C,2025-05-06T12:06:29.798Z,Expert E,681487760fa0b8913e24cc3b
6819fb47cc133ad35fd86e29,What's happening when you feel like you're stuck between who you are and what you're doing? It's like a whisper in your head reminding you that something's off. You can replace that whisper with a quiet sense of alignment—simply by shifting your actions to match your values.,Dissonance arousal,Dissonance arousal,10,,Expert E,2025-05-06T12:06:31.130Z,Expert D,681487760fa0b8913e24cc2b
6819fb71cc133ad35fd86e2e,Can you think of a time when you were working on a project and someone's positive feedback really boosted your confidence? What was it about their words that made you feel like you were on the right track? It is that kind of encouragement that can help you stay committed to finding a solution that aligns with your values and goals.,Verbal persuasion,Verbal persuasion,10,,Expert C,2025-05-06T12:07:13.821Z,Expert D,681487760fa0b8913e24cc31
6819fba6cc133ad35fd86e36,"So, you are working on something that's really pushing you. Can you think of what makes you, you – like, what sets you apart from others? When you make choices that honor those unique qualities, you feel like you are on the right path, like you are being true to yourself?",Self-concept,Self-concept,10,,Expert C,2025-05-06T12:08:06.615Z,Expert E,681487760fa0b8913e24cc35
6819fba8cc133ad35fd86e38,"So, you are working on something that's really pushing you. Can you think of what makes you, you – like, what sets you apart from others? When you make choices that honor those unique qualities, you feel like you are on the right path, like you are being true to yourself?",Self-concept,Self-concept,9,,Expert C,2025-05-06T12:08:08.198Z,Expert D,681487760fa0b8913e24cc35
6819fbddcc133ad35fd86e41,"Can you think of a time when you saw someone tackle a difficult project with honesty and transparency? What did you think about their behavior? When we are working on something challenging, we often look to others who are doing it well, and we might find that they are all taking similar approaches, like being open about their mistakes or willing to learn from feedback.",Descriptive Norms,Vicarious experience,5,,Expert C,2025-05-06T12:09:01.210Z,Expert D,681487760fa0b8913e24cc4b
6819fbdecc133ad35fd86e43,You're facing a challenge that's got you stumped. Can you recall a time when someone you know overcame a similar hurdle? Maybe it was a colleague who managed a tough project or a friend who mastered a new skill. Seeing how they broke it down and pushed through can be a huge confidence booster for you too.,Vicarious experience,Vicarious experience,10,,Expert B,2025-05-06T12:09:02.029Z,Expert E,681487760fa0b8913e24cc61
6819fc0ecc133ad35fd86e48,"Can you imagine someone like you, investing themselves in doing this task well and succeeding? You can do that too! Through sustained effort you are capable of becoming a master of these tasks, just like them.",Vicarious experience,Emotional arousal,5,,Expert A,2025-05-06T12:09:50.899Z,Expert D,681487760fa0b8913e24cc62
6819fc3bcc133ad35fd86e50,"What's the feeling you get when you're fully immersed in a challenge? It's like your mind is racing, but in a good way - you're completely absorbed. Does that feeling of being 'in the zone' help you stay honest with yourself about what you're really working towards?",Emotional arousal,Emotional arousal,8,,Expert B,2025-05-06T12:10:35.643Z,Expert D,681487760fa0b8913e24cc57
6819fc47cc133ad35fd86e53,"What's one thing you've worked on that you're really proud of? It's probably something that was tough at first, but you figured it out. Can you think of the effort you made in that situation that truly helped you succeed, and how you can apply that same approach to what you're working on now?",Performance accomplishments,Competence,8,I was hesitating :),Expert B,2025-05-06T12:10:47.209Z,Expert E,681487760fa0b8913e24cc20
6819fc85cc133ad35fd86e58,"Think about the people you identify with, your peers or your community. How would most people within that group behave in this situation? Are your actions aligned with those of your community?",Descriptive Norms,Reference Group Identification,7,,Expert A,2025-05-06T12:11:49.050Z,Expert E,681487760fa0b8913e24cc49
6819fcb9cc133ad35fd86e5d,"What is it about overcoming obstacles that makes you feel most proud of yourself? Is it the fact that you stayed committed to the challenge and your values, even when it was hard? When you can look back and say you gave it your all, without compromising what matters most, that is when you know you are truly growing.",Emotional arousal,Performance accomplishments,5,,Expert C,2025-05-06T12:12:41.267Z,Expert E,681487760fa0b8913e24cc59
6819fce9cc133ad35fd86e62,You're really close to breaking through on this challenge. What's it going to take for you to trust yourself and your abilities to get it done? It's your attention to detail and commitment to doing things right that's going to make all the difference.,Verbal persuasion,Verbal persuasion,9,,Expert B,2025-05-06T12:13:29.054Z,Expert E,681487760fa0b8913e24cc2f
6819fd12cc133ad35fd86e67,What's your gut telling you about how you're approaching these problems? Do you sense any contradictions in the ways you think or feel about your approach? It's worth reflecting on what's important to you and to act accordingly.,Cognitive inconsistency,Cognitive inconsistency,9,,Expert A,2025-05-06T12:14:10.687Z,Expert E,681487760fa0b8913e24cc3c
6819fd36cc133ad35fd86e6c,"What gets you going when you're tackling something tough? Is it knowing that someone believes in you? When you feel seen and valued, it's like a weight's been lifted, and you can focus on what really matters.",Relatedness,Relatedness,9,,Expert B,2025-05-06T12:14:46.386Z,Expert E,681487760fa0b8913e24cc43
6819fd56cc133ad35fd86e72,"You're in the midst of a tough project, and it's easy to feel stuck. But here's the thing: when you get to decide how you tackle it, you're more likely to own it. It's like you're the captain of your own ship, and that feeling of being in charge makes all the difference.",Autonomy,Autonomy,10,,Expert B,2025-05-06T12:15:18.080Z,Expert E,681487760fa0b8913e24cc4d
6819fd79cc133ad35fd86e77,"You're facing a tough problem - can you really handle it? Think about the last time you tackled something similar and nailed it. That wasn't luck, it was you, and you can do it again.",Performance accomplishments,Performance accomplishments,9,,Expert D,2025-05-06T12:15:53.901Z,Expert E,681487760fa0b8913e24cc1f
6819fda6cc133ad35fd86e7c,"What do you think happens when you look back on a project and realize it doesn't quite reflect who you are? Don't you feel like something's off, like a wrong note in a song you love? It's like your mind is trying to get your attention, to remind you that staying true to yourself is what makes your work truly meaningful.",Dissonance arousal,Self-concept,6,,Expert A,2025-05-06T12:16:38.486Z,Expert E,681487760fa0b8913e24cc2d
6819fdd6cc133ad35fd86e81,"What happens when you're faced with a tough problem - do you feel more alert, more focused? You're not just reacting to the challenge, you're tapping into a inner drive that helps you push through. This energy, it's what helps you stay true to yourself and your goals, even when things get tough.",Emotional arousal,Emotional arousal,9,,Expert D,2025-05-06T12:17:26.041Z,Expert E,681487760fa0b8913e24cc56
6819fdf5cc133ad35fd86e86,"Can you think about all the people that are impacted by how you behave? When you feel like your work is genuinely connected to others, it's amazing how much more meaningful it becomes. ",Relatedness,Relatedness,10,,Expert A,2025-05-06T12:17:57.988Z,Expert E,681487760fa0b8913e24cc46
6819fe4dcc133ad35fd86e8b,"When you're deep in a project, do you notice how it feels when your work is a perfect fit for who you are? It's like you're moving in sync with your own rhythm. What happens when that rhythm gets disrupted - do you take a step back to realign with what matters most to you?",Self-concept,Emotional arousal,6,,Expert B,2025-05-06T12:19:25.933Z,Expert E,681487760fa0b8913e24cc34
6819fe8acc133ad35fd86e91,Are you noticing how you approach problems in a way that feels uniquely yours? It's like you're drawing from a personal compass that guides your decisions. Trust that inner guide and let it steer you towards solutions that feel authentic and true to who you're becoming.,Self-concept,Self-concept,9,,Expert A,2025-05-06T12:20:26.359Z,Expert E,681487760fa0b8913e24cc37
6819fee8cc133ad35fd86e96,"What's it like when you're trying to move forward, but something inside you is holding back? You're putting in the time, but it doesn't feel authentic, like you're not being fully honest with yourself. Can you think of a time when you felt that disconnect, and how did you work to bring your actions and values back into sync?",Dissonance arousal,Dissonance reduction,9,I was hesitating,Expert B,2025-05-06T12:22:00.012Z,Expert E,681487760fa0b8913e24cc2a
6819ff18cc133ad35fd86e9b,"When you're working on a tough problem, don't you feel more motivated when you've got a team behind you? It's a great feeling to know you're understood and supported by the people you're working with. When that happens, you're more likely to give it your all and see things through.",Relatedness,Relatedness,10,,Expert D,2025-05-06T12:22:48.637Z,Expert E,681487760fa0b8913e24cc42
6819ff56cc133ad35fd86ea0,"You know that feeling when you're working on something and it finally clicks? It's like you've unlocked a new level of understanding. Can you tap into that feeling and trust that you have what it takes to figure things out, even when it's tough?",Competence,Performance accomplishments,7,,Expert B,2025-05-06T12:23:50.463Z,Expert E,681487760fa0b8913e24cc52
6819ff82cc133ad35fd86ea5,Are you aware that you are part of a community? It is a community of people dedicated to participate to the best of their abilities in challenging activities. You now have the opportunity to act as a member of that community.,Reference Group Identification,Reference Group Identification,10,,Expert A,2025-05-06T12:24:34.702Z,Expert E,681487760fa0b8913e24cc3f
681a01d2cc133ad35fd86eb0,"Imagine that you are stuck on one challenge, and it is really testing you. What do you do when you hit a roadblock - do you give up, or do you keep trying, learning from what did not work last time? When you persist and finally figure it out, you will realize that it was the process of trying, failing, and trying again that made you better at it.",Competence,Performance accomplishments,7,,Expert C,2025-05-06T12:34:26.154Z,Expert E,681487760fa0b8913e24cc54
681a01fbcc133ad35fd86eb6,"What is at stake when you are working on a tough project? You are not just building something, you are building a reputation. When you prioritize integrity and do things the right way, you are more likely to get recognition and respect from your peers and community.",Social Sanctions,Social Sanctions,10,,Expert C,2025-05-06T12:35:07.438Z,Expert E,681487760fa0b8913e24cc1e
681a0233cc133ad35fd86ebb,Can you think of a time where you felt competent at doing a challenging task?  Doing challenging tasks can be frustrating at first but it's amazing how hard work can make you progress and become competent. ,Competence,Competence,9,A bit obvious with the word Competence :),Expert A,2025-05-06T12:36:03.346Z,Expert E,681487760fa0b8913e24cc55
681a026dcc133ad35fd86ec0,"You're working hard on this task, and it's great to see. What drives you to make tough choices when it's not easy? It's your connection to our group's values, right, and wanting to make decisions that align with what we stand for?",Reference Group Identification,Reference Group Identification,9,,Expert D,2025-05-06T12:37:01.189Z,Expert E,681487760fa0b8913e24cc3d
681a028fcc133ad35fd86ec5,"What's holding you back from tackling this challenge head-on? Is it because you're worried that your approach might not perfectly reflect your values? Can you think of a way to adjust your strategy so that it feels more authentic, more like something you can proudly stand behind?",Dissonance reduction,Dissonance reduction,9,,Expert B,2025-05-06T12:37:35.854Z,Expert E,681487760fa0b8913e24cc5c
681a02fbcc133ad35fd86eca,"What's driving you to tackle this tough task? You're not just looking to get it done, you're looking to do it right, and that's what matters. It's that sense of pride and satisfaction that comes from knowing you gave it your all and stayed true to yourself that makes all the hard work worth it.",Competence,Emotional arousal,6,,Expert D,2025-05-06T12:39:23.859Z,Expert E,681487760fa0b8913e24cc51
681a032acc133ad35fd86ed0,"What is the first thing that comes to mind when you are proud of what you have accomplished? You feel good, right? But when you did something that does not quite live up to your own standards – doesn't that feeling of pride turn into something else, like a nagging voice that won't let you move on?",Dissonance arousal,Dissonance arousal,10,,Expert C,2025-05-06T12:40:10.002Z,Expert E,681487760fa0b8913e24cc2c
681a034bcc133ad35fd86ed5,"Imagine trying to stay true to yourself while working on this tough project. What kind of crew do you want to identify with, and how do their values impact the choices you make? It is like, when you are part of a group that is all about innovation, you are more likely to take risks and try new things, because that is what your crew is all about.",Reference Group Identification,Reference Group Identification,10,,Expert C,2025-05-06T12:40:43.916Z,Expert E,681487760fa0b8913e24cc41
681a0383cc133ad35fd86eda,"What's the secret to getting people to want to work with you? It's when you're transparent and own up to your mistakes. If you don't, you might find that people start to doubt your work and don't want to collaborate with you, but when you're honest and learn from your errors, you'll get more respect and better teamwork.",Social Sanctions,Social Sanctions,10,,Expert B,2025-05-06T12:41:39.592Z,Expert E,681487760fa0b8913e24cc1b
681a03b2cc133ad35fd86edf,What would your peers think of you if they could see how much effort you put in completing this task well? Would they react negatively if your performance is seen as below your community’s standards?  How you approach tasks like these may affect how your peers see you.,Social Sanctions,Reference Group Identification,7,,Expert A,2025-05-06T12:42:26.390Z,Expert E,681487760fa0b8913e24cc1c
681a03e6cc133ad35fd86ee4,"Imagine you are faced with a tough decision. Are you thinking about how others might view your actions, and how that might impact your relationships with them? It is about being mindful of the unwritten rules that guide our behavior, and letting those guide you towards choices that align with your values and principles.",Injunctive Norms,Social Sanctions,6,,Expert C,2025-05-06T12:43:18.166Z,Expert E,681487760fa0b8913e24cc28
681a0438cc133ad35fd86ee9,"What are your values? Do you value honesty, dedication and effort? Are your actions perfectly aligned with your values? Tackle the next challenges while staying true to what matters most to you.",Dissonance reduction,Cognitive inconsistency,6,I was hesitating with dissonance arousal,Expert A,2025-05-06T12:44:40.691Z,Expert E,681487760fa0b8913e24cc5e
681a045acc133ad35fd86eef,"What's helping you tackle this tough task? You're probably watching how others in your group approach it, right? Seeing someone similar to you work through a problem can be really inspiring and help you find your own way to solve it.",Vicarious experience,Vicarious experience,10,,Expert D,2025-05-06T12:45:14.224Z,Expert E,681487760fa0b8913e24cc60
681a047fcc133ad35fd86ef4,"Can you imagine someone like you, investing themselves in doing this task well and succeeding? You can do that too! Through sustained effort you are capable of becoming a master of these tasks, just like them.",Vicarious experience,Verbal persuasion,8,,Expert A,2025-05-06T12:45:51.824Z,Expert E,681487760fa0b8913e24cc62
681a04a4cc133ad35fd86ef9,"Are you aware that it is up to you how you tackle these challenges? You have the choice on how to approach these challenges, on how much effort you put in and how much you value the results. The way you behave and tackle these challenges therefore reflect your personal choices.",Autonomy,Autonomy,9,,Expert A,2025-05-06T12:46:28.273Z,Expert E,681487760fa0b8913e24cc50
681a0652cc133ad35fd86f03,"Imagine you are feeling stuck on a project, and it is not just about the task itself. How is it like? Is it like there is a quiet voice in the back of your mind saying, ""Hey, does this really feel like me?"" Ask yourself: What one change you could make to bring your actions and values closer together?",Dissonance reduction,Dissonance reduction,9,,Expert C,2025-05-06T12:53:38.510Z,Expert E,681487760fa0b8913e24cc5f
681a11e2cc133ad35fd86f2a,"Can I grab some pom-poms and cheer you on for a sec? You've got the skills, the hustle, and the kind of determination it takes to crush this task. Whatever the challenge is, trust your ability—you’ve absolutely got this!\n",Verbal persuasion,Verbal persuasion,9,,Expert E,2025-05-06T13:42:58.576Z,Expert D,681487760fa0b8913e24cc32
681a120fcc133ad35fd86f2f,"You're in the midst of a tough project, and it's easy to feel stuck. But here's the thing: when you get to decide how you tackle it, you're more likely to own it. It's like you're the captain of your own ship, and that feeling of being in charge makes all the difference.",Autonomy,Autonomy,8,,Expert B,2025-05-06T13:43:43.529Z,Expert D,681487760fa0b8913e24cc4d
681a1234cc133ad35fd86f34,"How do you think others  will react if you don’t give your best effort? They might view you differently, right? But when you go the extra mile and meet expectations, you build a reputation that earns trust and opens doors to new opportunities.",Social Sanctions,Injunctive Norms,5,,Expert E,2025-05-06T13:44:20.565Z,Expert D,681487760fa0b8913e24cc1d
681a126ccc133ad35fd86f3a,"What is the first thing that comes to mind when you are proud of what you have accomplished? You feel good, right? But when you did something that does not quite live up to your own standards – doesn't that feeling of pride turn into something else, like a nagging voice that won't let you move on?",Dissonance arousal,Dissonance reduction,5,,Expert C,2025-05-06T13:45:16.794Z,Expert D,681487760fa0b8913e24cc2c
681a1298cc133ad35fd86f3f,What does it take to deliver work you can be proud of? It starts with staying true to the non-negotiables expected of you. Committing to those principles is what earns you both respect and trust.,Injunctive Norms,Injunctive Norms,9,,Expert E,2025-05-06T13:46:00.398Z,Expert D,681487760fa0b8913e24cc27
681a12becc133ad35fd86f44,"What do you think happens when you look back on a project and realize it doesn't quite reflect who you are? Don't you feel like something's off, like a wrong note in a song you love? It's like your mind is trying to get your attention, to remind you that staying true to yourself is what makes your work truly meaningful.",Dissonance arousal,Cognitive inconsistency,3,,Expert A,2025-05-06T13:46:38.263Z,Expert D,681487760fa0b8913e24cc2d
681a12e9cc133ad35fd86f49,"Can you think of a time when you felt really proud of something you accomplished? Which decisions did you have to take, and what guided your decisions? When you are able to make choices that reflect what's important to you, it is like you are standing behind your work, and that makes all the difference.",Autonomy,Autonomy,9,,Expert C,2025-05-06T13:47:21.315Z,Expert D,681487760fa0b8913e24cc4f
681a130dcc133ad35fd86f4e,You're facing a challenge that's got you stumped. Can you recall a time when someone you know overcame a similar hurdle? Maybe it was a colleague who managed a tough project or a friend who mastered a new skill. Seeing how they broke it down and pushed through can be a huge confidence booster for you too.,Vicarious experience,Vicarious experience,9,,Expert B,2025-05-06T13:47:57.882Z,Expert D,681487760fa0b8913e24cc61
681a1348cc133ad35fd86f53,"You know, that feeling when everything else fades into the background and you're completely absorbed in the task at hand? Time slips by, and progress just happens without even thinking about it. That kind of focus is your fuel—harness it, and there’s nothing you can’t push through.",Emotional arousal,Emotional arousal,9,,Expert E,2025-05-06T13:48:56.498Z,Expert D,681487760fa0b8913e24cc5a
681a136bcc133ad35fd86f58,Can you remember a situation where you tackled a new challenge and were successful in completing it? Did you experience a sense of mastery? By tackling the challenges in this task you may again experience a sense of mastery and accomplishment.,Performance accomplishments,Competence,5,,Expert A,2025-05-06T13:49:31.367Z,Expert D,681487760fa0b8913e24cc21
