_id,message_ratings[0].message_id,message_ratings[1].message_id,message_ratings[2].message_id,message_ratings[3].message_id,message_ratings[0].message_text,message_ratings[1].message_text,message_ratings[2].message_text,message_ratings[3].message_text,message_ratings[0].creator_user_id,message_ratings[1].creator_user_id,message_ratings[2].creator_user_id,message_ratings[3].creator_user_id,message_ratings[0].rating,message_ratings[1].rating,message_ratings[2].rating,message_ratings[3].rating,comments,timestamp,evaluator_id,concept_name
681a2e2bcc133ad35fd8703a,681487760fa0b8913e24cc60,681487760fa0b8913e24cc61,681487760fa0b8913e24cc62,681487760fa0b8913e24cc63,"What's helping you tackle this tough task? You're probably watching how others in your group approach it, right? Seeing someone similar to you work through a problem can be really inspiring and help you find your own way to solve it.",You're facing a challenge that's got you stumped. Can you recall a time when someone you know overcame a similar hurdle? Maybe it was a colleague who managed a tough project or a friend who mastered a new skill. Seeing how they broke it down and pushed through can be a huge confidence booster for you too.,"Can you imagine someone like you, investing themselves in doing this task well and succeeding? You can do that too! Through sustained effort you are capable of becoming a master of these tasks, just like them.","What do you think gives someone the courage to try something challenging? Is it seeing that others, who may have started out just like you, have been able to figure it out and achieve their goals? It is very encouragin watching others succeed can show us that we are capable of more than we think.",Expert D,Expert B,Expert A,Expert C,5,7,9,8,,2025-05-06T15:43:39.827Z,Expert E,Vicarious experience
681c6c203a4f21578caf04fd,681487760fa0b8913e24cc4d,681487760fa0b8913e24cc4c,681487760fa0b8913e24cc4e,681487760fa0b8913e24cc50,"You're in the midst of a tough project, and it's easy to feel stuck. But here's the thing: when you get to decide how you tackle it, you're more likely to own it. It's like you're the captain of your own ship, and that feeling of being in charge makes all the difference.","What's it about working on a project that really matters to you, that makes you want to put in the extra effort? Is it that you feel like it's a reflection of yourself, and you get to decide how it's done? When you're able to make choices that align with what's important to you, doesn't that make all the difference in how you approach the challenge?","How do you feel when you're doing something that's truly your own? Even if it's not perfect, it still reflects your values and who you are. That sense of ownership keeps you true to yourself—because you're the one who decides how it happens.","Are you aware that it is up to you how you tackle these challenges? You have the choice on how to approach these challenges, on how much effort you put in and how much you value the results. The way you behave and tackle these challenges therefore reflect your personal choices.",Expert B,Expert D,Expert E,Expert A,6,4,3,8,,2025-05-08T08:32:32.588Z,Expert C,Autonomy
681c6c513a4f21578caf0500,681487760fa0b8913e24cc3a,681487760fa0b8913e24cc38,681487760fa0b8913e24cc39,681487760fa0b8913e24cc3c,"Don't you ever find yourself caught between two mindsets when working on something? One part of you says, 'I want to do this right,' while the other says, 'Just get it done’. These opposing approaches can coexist and it's interesting to think about how they can shape the way you work.","Are you being true to yourself as you tackle this problem? You're saying you want a solution that really works, but you're also taking shortcuts. Don't you think it's interesting that these two approaches can coexist?","You're really invested in this project. What's going on when you switch between being meticulous and just getting things done? It's like you're balancing two different mindsets, and that's pretty interesting to notice.",What's your gut telling you about how you're approaching these problems? Do you sense any contradictions in the ways you think or feel about your approach? It's worth reflecting on what's important to you and to act accordingly.,Expert E,Expert D,Expert B,Expert A,5,3,4,8,,2025-05-08T08:33:21.842Z,Expert C,Cognitive inconsistency
681c6c7b3a4f21578caf0503,681487760fa0b8913e24cc51,681487760fa0b8913e24cc52,681487760fa0b8913e24cc53,681487760fa0b8913e24cc55,"What's driving you to tackle this tough task? You're not just looking to get it done, you're looking to do it right, and that's what matters. It's that sense of pride and satisfaction that comes from knowing you gave it your all and stayed true to yourself that makes all the hard work worth it.","You know that feeling when you're working on something and it finally clicks? It's like you've unlocked a new level of understanding. Can you tap into that feeling and trust that you have what it takes to figure things out, even when it's tough?",What is it about overcoming obstacles that makes you feel more capable? Each challenge reveals that you're stronger than you thought. There's something powerful about pushing yourself beyond your comfort zone—you're building a strength that will carry you forward.,Can you think of a time where you felt competent at doing a challenging task?  Doing challenging tasks can be frustrating at first but it's amazing how hard work can make you progress and become competent. ,Expert D,Expert B,Expert E,Expert A,7,8,4,2,,2025-05-08T08:34:03.611Z,Expert C,Competence
681c6d323a4f21578caf0507,681487760fa0b8913e24cc49,681487760fa0b8913e24cc48,681487760fa0b8913e24cc47,681487760fa0b8913e24cc4a,"Think about the people you identify with, your peers or your community. How would most people within that group behave in this situation? Are your actions aligned with those of your community?","What's your approach when working on a tricky problem? You're likely to find that others in similar situations tend to take a step back, breathe, and prioritize their tasks. It's pretty common for people to stay focused on their values and goals, and that's what helps them maintain their integrity and find a solution that feels right to them.","What's helping you tackle this tough challenge? Most people take their time and think things through when faced with something difficult. They also don't hesitate to ask for help when they're stuck, and that's what helps them stay true to themselves and find a solution they can be proud of.","What’s keeping you on track with this task? It’s natural for people to find what works for them and lean into it. Just like everyone else, you have your own way of performing at your best—so find it, trust it, and keep building on it.",Expert A,Expert B,Expert D,Expert E,8,6,7,2,,2025-05-08T08:37:06.982Z,Expert C,Descriptive Norms
681c6d853a4f21578caf050a,681487760fa0b8913e24cc2b,681487760fa0b8913e24cc29,681487760fa0b8913e24cc2a,681487760fa0b8913e24cc2d,What's happening when you feel like you're stuck between who you are and what you're doing? It's like a whisper in your head reminding you that something's off. You can replace that whisper with a quiet sense of alignment—simply by shifting your actions to match your values.,"What happens when you're working on something and you don't quite give it your all? You're gonna feel it, right - that uneasy feeling that you're not being true to yourself? It's like your actions and your values are at odds, and that tension is gonna stick with you until you find a way to make things right.","What's it like when you're trying to move forward, but something inside you is holding back? You're putting in the time, but it doesn't feel authentic, like you're not being fully honest with yourself. Can you think of a time when you felt that disconnect, and how did you work to bring your actions and values back into sync?","What do you think happens when you look back on a project and realize it doesn't quite reflect who you are? Don't you feel like something's off, like a wrong note in a song you love? It's like your mind is trying to get your attention, to remind you that staying true to yourself is what makes your work truly meaningful.",Expert E,Expert D,Expert B,Expert A,3,4,2,8,I think that messages 1-3 too strongly refer to resolving the dissonance rather than just feeling it.,2025-05-08T08:38:29.482Z,Expert C,Dissonance arousal
681c6e483a4f21578caf050e,681487760fa0b8913e24cc5b,681487760fa0b8913e24cc5c,681487760fa0b8913e24cc5d,681487760fa0b8913e24cc5e,"So, you're working on this tough problem and it's making you feel uneasy, right? It's like, you want to do what's right, but you're not sure if your actions are matching up with what you believe in. Can you find a way to align them, to make your actions and values feel more in sync, and wouldn't that feel amazing?","What's holding you back from tackling this challenge head-on? Is it because you're worried that your approach might not perfectly reflect your values? Can you think of a way to adjust your strategy so that it feels more authentic, more like something you can proudly stand behind?","Can you find a way to bridge the gap between what you're doing and what you stand for? It's like finding a missing piece that makes everything click into place, where your actions and values are in harmony. Sometimes, just a small tweak is all it takes to move forward with confidence. ","What are your values? Do you value honesty, dedication and effort? Are your actions perfectly aligned with your values? Tackle the next challenges while staying true to what matters most to you.",Expert D,Expert B,Expert E,Expert A,8,6,4,5,,2025-05-08T08:41:44.872Z,Expert C,Dissonance reduction
681c6e673a4f21578caf0511,681487760fa0b8913e24cc58,681487760fa0b8913e24cc56,681487760fa0b8913e24cc57,681487760fa0b8913e24cc5a,"What kind of emotions do you experience when tackling difficult challenges? Do you feel a rush of excitement, or maybe a sense of frustration? Your emotions can be the fuel that drives you to keep pushing forward, and to succeed.","What happens when you're faced with a tough problem - do you feel more alert, more focused? You're not just reacting to the challenge, you're tapping into a inner drive that helps you push through. This energy, it's what helps you stay true to yourself and your goals, even when things get tough.","What's the feeling you get when you're fully immersed in a challenge? It's like your mind is racing, but in a good way - you're completely absorbed. Does that feeling of being 'in the zone' help you stay honest with yourself about what you're really working towards?","You know, that feeling when everything else fades into the background and you're completely absorbed in the task at hand? Time slips by, and progress just happens without even thinking about it. That kind of focus is your fuel—harness it, and there’s nothing you can’t push through.",Expert A,Expert D,Expert B,Expert E,9,5,3,1,,2025-05-08T08:42:15.563Z,Expert C,Emotional arousal
681c6e9b3a4f21578caf0514,681487760fa0b8913e24cc24,681487760fa0b8913e24cc26,681487760fa0b8913e24cc25,681487760fa0b8913e24cc27,"So, what drives you to tackle tough problems with integrity? You're more likely to stay on track when you know what's expected of you, right? It's about doing what's right, even when it's hard, because you know that's what's valued here.",What would other people do if they were in your shoes? Which behaviors are acceptable and which ones are unacceptable? Are there behaviors that people should encourage and others that should be punished?,"What's the best way to handle a difficult project? You're probably thinking about how to get it done, but have you thought about how you want to get it done? It's about being true to your values and doing what you know is right, even when it's tough, because that's what matters most in the end.",What does it take to deliver work you can be proud of? It starts with staying true to the non-negotiables expected of you. Committing to those principles is what earns you both respect and trust.,Expert D,Expert A,Expert B,Expert E,3,4,2,6,This concept is very difficult to infer from the messages,2025-05-08T08:43:07.764Z,Expert C,Injunctive Norms
681c6ebf3a4f21578caf0517,681487760fa0b8913e24cc1f,681487760fa0b8913e24cc20,681487760fa0b8913e24cc21,681487760fa0b8913e24cc23,"You're facing a tough problem - can you really handle it? Think about the last time you tackled something similar and nailed it. That wasn't luck, it was you, and you can do it again.","What's one thing you've worked on that you're really proud of? It's probably something that was tough at first, but you figured it out. Can you think of the effort you made in that situation that truly helped you succeed, and how you can apply that same approach to what you're working on now?",Can you remember a situation where you tackled a new challenge and were successful in completing it? Did you experience a sense of mastery? By tackling the challenges in this task you may again experience a sense of mastery and accomplishment.,"What's one challenge you've overcome that still makes you feel proud? It’s a solid proof that you’ve got the skills to tackle anything that comes your way! You can tap into that same energy to crush this task, because it's not  about what you’ve done - it's about what you're capable of.",Expert D,Expert B,Expert A,Expert E,7,6,5,9,,2025-05-08T08:43:43.916Z,Expert C,Performance accomplishments
681c6ee33a4f21578caf051a,681487760fa0b8913e24cc3e,681487760fa0b8913e24cc3d,681487760fa0b8913e24cc40,681487760fa0b8913e24cc3f,"When you're stuck on a difficult project, what helps you decide how to move forward? Is it thinking about the kind of spirit and effort your team is known for? You're part of a group that prides itself on creative solutions, so that mindset guides your choices, even when it's tough.","You're working hard on this task, and it's great to see. What drives you to make tough choices when it's not easy? It's your connection to our group's values, right, and wanting to make decisions that align with what we stand for?","What's pushing you to give that extra effort on this task? It’s not just about personal achievement, it’s about showing the very best of what we are capable of. Your work reflects on all of us— so let’s share the pride together!",Are you aware that you are part of a community? It is a community of people dedicated to participate to the best of their abilities in challenging activities. You now have the opportunity to act as a member of that community.,Expert B,Expert D,Expert E,Expert A,7,6,5,9,,2025-05-08T08:44:19.142Z,Expert C,Reference Group Identification
681c6f0c3a4f21578caf051d,681487760fa0b8913e24cc46,681487760fa0b8913e24cc42,681487760fa0b8913e24cc43,681487760fa0b8913e24cc44,"Can you think about all the people that are impacted by how you behave? When you feel like your work is genuinely connected to others, it's amazing how much more meaningful it becomes. ","When you're working on a tough problem, don't you feel more motivated when you've got a team behind you? It's a great feeling to know you're understood and supported by the people you're working with. When that happens, you're more likely to give it your all and see things through.","What gets you going when you're tackling something tough? Is it knowing that someone believes in you? When you feel seen and valued, it's like a weight's been lifted, and you can focus on what really matters.",What's the best part of having people who genuinely care about you? It's like having a safety net—you feel more confident to take risks and be your best self.  Knowing they're there to support you makes it feel like you can handle anything that comes your way.,Expert A,Expert D,Expert B,Expert E,9,3,5,8,,2025-05-08T08:45:00.548Z,Expert C,Relatedness
681c6f393a4f21578caf0520,681487760fa0b8913e24cc37,681487760fa0b8913e24cc33,681487760fa0b8913e24cc34,681487760fa0b8913e24cc36,Are you noticing how you approach problems in a way that feels uniquely yours? It's like you're drawing from a personal compass that guides your decisions. Trust that inner guide and let it steer you towards solutions that feel authentic and true to who you're becoming.,"What's driving you to tackle this problem in a certain way? You're making choices that reflect what's important to you, right? It's when your actions align with what you stand for that you'll feel most proud of what you've accomplished.","When you're deep in a project, do you notice how it feels when your work is a perfect fit for who you are? It's like you're moving in sync with your own rhythm. What happens when that rhythm gets disrupted - do you take a step back to realign with what matters most to you?","What does it mean when your work feels authentic? It’s like putting your stamp on it—saying, 'This is me, this is mine.' When you leave a piece of yourself in what you do, your work truly becomes meaningful and in return, it shapes and strengthens who you are.",Expert A,Expert D,Expert B,Expert E,8,4,5,7,,2025-05-08T08:45:45.796Z,Expert C,Self-concept
681c6f6a3a4f21578caf0523,681487760fa0b8913e24cc1c,681487760fa0b8913e24cc1b,681487760fa0b8913e24cc1d,681487760fa0b8913e24cc1a,What would your peers think of you if they could see how much effort you put in completing this task well? Would they react negatively if your performance is seen as below your community’s standards?  How you approach tasks like these may affect how your peers see you.,"What's the secret to getting people to want to work with you? It's when you're transparent and own up to your mistakes. If you don't, you might find that people start to doubt your work and don't want to collaborate with you, but when you're honest and learn from your errors, you'll get more respect and better teamwork.","How do you think others  will react if you don’t give your best effort? They might view you differently, right? But when you go the extra mile and meet expectations, you build a reputation that earns trust and opens doors to new opportunities.","What happens when you rush through things? You're likely to lose people's trust. When you take the time to get it right, like Emily, you earn a reputation for being reliable and get more support from the team.",Expert A,Expert B,Expert E,Expert D,8,5,6,7,,2025-05-08T08:46:34.231Z,Expert C,Social Sanctions
681c6f9a3a4f21578caf0527,681487760fa0b8913e24cc2f,681487760fa0b8913e24cc2e,681487760fa0b8913e24cc30,681487760fa0b8913e24cc32,You're really close to breaking through on this challenge. What's it going to take for you to trust yourself and your abilities to get it done? It's your attention to detail and commitment to doing things right that's going to make all the difference.,"What's driving you to tackle this tough problem? You're doing great, and I think it's because you're staying true to yourself and your values. It's clear that you're not just looking for a quick fix, but a solution that you can really stand behind, and that's what's going to make it work.","Do you have what it takes to succeed in this task? We’re sure you do! You have the grit, the determination and the focus to perform well on these difficult challenges. ","Can I grab some pom-poms and cheer you on for a sec? You've got the skills, the hustle, and the kind of determination it takes to crush this task. Whatever the challenge is, trust your ability—you’ve absolutely got this!\n",Expert B,Expert D,Expert A,Expert E,3,6,8,7,,2025-05-08T08:47:22.273Z,Expert C,Verbal persuasion
681c6fd83a4f21578caf052a,681487760fa0b8913e24cc60,681487760fa0b8913e24cc61,681487760fa0b8913e24cc62,681487760fa0b8913e24cc64,"What's helping you tackle this tough task? You're probably watching how others in your group approach it, right? Seeing someone similar to you work through a problem can be really inspiring and help you find your own way to solve it.",You're facing a challenge that's got you stumped. Can you recall a time when someone you know overcame a similar hurdle? Maybe it was a colleague who managed a tough project or a friend who mastered a new skill. Seeing how they broke it down and pushed through can be a huge confidence booster for you too.,"Can you imagine someone like you, investing themselves in doing this task well and succeeding? You can do that too! Through sustained effort you are capable of becoming a master of these tasks, just like them.","Have you ever noticed how the success of others can spark something in you? Their achievements remind us that overcoming challenges is possible and growth is always within reach. Let their journey inspire your own—if they can do it, so can you!",Expert D,Expert B,Expert A,Expert E,8,6,7,3,,2025-05-08T08:48:24.727Z,Expert C,Vicarious experience
